id,firstName,lastName,team,weight,height,jersey,year,position,homeCity,homeState,homeCountry,homeLatitude,homeLongitude,homeCountyFIPS,recruitIds,conference
5081860,Treyveon,McGee,Charlotte,200,75,2,4,DB,Detroit,MI,USA,42.3315509,-83.0466403,26163,[],AAC
5084177,Ta'ir,Brooks,Charlotte,210,75,10,4,WR,Oakland,CA,USA,37.8044557,-122.2713563,06001,['183565'],AAC
5084663,Evan,Austin,Charlotte,175,73,82,1,WR,Ijamsville,MD,USA,39.3603809,-77.3227621,24021,[],AAC
5089256,Jorel,Liverpool,Charlotte,255,78,10,4,DL,Brooklyn,NY,USA,40.6501038,-73.9495823,36047,[],AAC
5096598,Cameren,Smith,Charlotte,225,72,25,4,RB,Claymont,DE,USA,39.8006685,-75.4596404,10003,[],AAC
5147196,Curtis,Simpson,Charlotte,230,76,32,1,DL,Shelby,NC,USA,35.2919489,-81.5402112,37045,[],AAC
5148820,Cornell,Allen,Charlotte,190,70,28,1,DB,Ashland,VA,USA,37.7594012,-77.4806603,51085,['110600'],AAC
5149156,Parker,Startz,Charlotte,240,75,36,1,LB,Mokena,IL,USA,41.5261437,-87.8892189,17197,['110493'],AAC
5151037,Jason,Jeffares,Charlotte,230,75,85,2,TE,Charlotte,NC,USA,35.2272,-80.843083,37119,[],AAC
5151045,Dominick,Kelley,Charlotte,290,77,72,2,OL,Waxhaw,NC,USA,34.9362535,-80.75079198523316,37179,[],AAC
5151047,Bronson,Long,Charlotte,200,76,95,3,PK,Gothenburg,NE,USA,40.9277324,-100.1619896,31047,[],AAC
5152266,Gavin,Willis,Charlotte,230,72,13,3,LB,Louisville,KY,USA,38.2542376,-85.759407,21111,[],AAC
5155288,Cheick,Kaba,Charlotte,285,74,55,4,DL,Minneapolis,MN,USA,44.9772995,-93.2654692,27053,[],AAC
5156065,Kadin,Schmitz,Charlotte,235,73,19,3,LB,Ashland,OH,USA,40.8686675,-82.3182178,39005,[],AAC
5156162,E. Jai,Mason,Charlotte,205,73,7,4,WR,Jackson,MS,USA,32.2990384,-90.1847691,28049,[],AAC
5156879,Jaylen,Hampton,Charlotte,200,74,2,1,WR,Atlanta,GA,USA,33.7490987,-84.3901849,13121,['110500'],AAC
5168677,Justin,Hayes,Charlotte,215,73,41,2,LB,Advance,NC,USA,35.9412482,-80.4092217,37059,[],AAC
5193091,Stellan,Bowman,Charlotte,230,72,30,2,LB,Grand Rapids,MI,USA,42.9632405,-85.6678639,26081,['110932'],AAC
5193102,Miles,Burris,Charlotte,200,74,88,2,WR,Jacksonville,FL,USA,30.3321838,-81.655651,12031,['110169'],AAC
5193134,Umar,Rockhead,Charlotte,285,77,73,1,OL,Charlotte,NC,USA,35.2272,-80.843083,37119,['110808'],AAC
5196845,DeQuinder,Williams II,Charlotte,180,72,22,1,DB,Charlotte,NC,USA,35.2272,-80.843083,37119,[],AAC
5212700,Jariel,Cobb,Charlotte,185,70,24,1,RB,Reidsville,NC,USA,36.3548586,-79.6644748,37157,[],AAC
5216676,Jeremiah,Hoffman,Charlotte,175,73,80,1,WR,Severance,CO,USA,,,,['108583'],AAC
5219099,Caleb,Irving,Charlotte,290,73,85,1,DL,Glenn Heights,TX,USA,,,,[],AAC
5219477,Cary,Grant,Charlotte,180,74,9,3,DB,New Orleans,LA,USA,29.9499323,-90.0701156,22071,['183113'],AAC
5219479,Seth,Franklin,Charlotte,170,70,33,2,DB,Fayetteville,NC,USA,35.0525759,-78.878292,37051,[],AAC
5219480,Connor,Adair,Charlotte,240,75,86,1,TE,Warrenton,VA,USA,38.7135498,-77.795367,51061,[],AAC
5219485,Dom,Silvia,Charlotte,320,78,67,1,OL,Bridgewater,MA,USA,41.9903787,-70.9750426,25023,['111109'],AAC
5219517,Yamil,Talib,Charlotte,240,74,20,1,DL,Dallas,TX,USA,32.7762719,-96.7968559,48113,[],AAC
5220891,Xavier,Miles,Charlotte,320,75,58,2,DL,Orange,NJ,USA,40.77117355,-74.23102475098881,34013,['111002'],AAC
5222352,Devon,St. Clair,Charlotte,190,74,26,1,DB,Orlando,FL,USA,28.5421109,-81.3790304,12095,['108565'],AAC
5228645,Jake,Davids,Charlotte,180,69,41,1,RB,Charlotte,NC,USA,35.2272,-80.843083,37119,[],AAC
5228646,Rod,Gainey Jr.,Charlotte,185,72,6,1,RB,Tampa,FL,USA,27.9477595,-82.458444,12057,[],AAC
5228647,Duke,Guenther,Charlotte,185,69,37,1,RB,Ocean City,NJ,USA,39.2776156,-74.5746001,34009,[],AAC
5228652,Grant,Laskey,Charlotte,240,77,80,1,TE,Valdosta,GA,USA,30.8327022,-83.2784851,13185,['110800'],AAC
5228653,Brady,Rhoads,Charlotte,230,76,81,1,TE,Sun Prairie,WI,USA,43.1834579,-89.2134359,55025,[],AAC
5228655,Kendal,Brown,Charlotte,235,76,14,1,DL,Savannah,GA,USA,32.0809263,-81.0911768,13051,['111092'],AAC
5228656,Aydan,Cannon,Charlotte,175,70,27,1,DB,Charlotte,NC,USA,35.2272,-80.843083,37119,[],AAC
5228658,Kameron,Manley,Charlotte,170,69,17,1,DB,Raleigh,NC,USA,35.7803977,-78.6390989,37183,[],AAC
5228659,JJ,Okate,Charlotte,215,75,42,3,LB,Fort Worth,TX,USA,32.753177,-97.3327459,48439,['183164'],AAC
5228660,Darius,Wallace,Charlotte,235,75,23,1,DL,Suwanee,GA,USA,34.0514898,-84.0712997,13135,['183352'],AAC
5228760,Derrick,Eley,Charlotte,170,72,89,1,WR,Huntersville,NC,USA,35.410845,-80.8429094,37119,[],AAC
5228814,Andrew,Bennett,Charlotte,180,73,92,1,P,,,,,,,[],AAC
5265477,Jaylen,Doss,Charlotte,270,74,99,1,DL,Petal,MS,USA,31.3465627,-89.2600605,28035,[],AAC
5265500,Isaac,Sikes-Rasby,Charlotte,275,77,54,1,OL,Kennesaw,GA,USA,34.0234337,-84.6154897,13067,[],AAC
5293889,Aiden,Bui,Charlotte,160,69,84,1,PK,Pearland,TX,USA,29.5639758,-95.2864299,48039,[],AAC
5293891,Devin,Davis,Charlotte,310,75,58,3,OL,Atlanta,GA,USA,33.7490987,-84.3901849,13121,[],AAC
5293892,Omarion,Davis,Charlotte,305,77,66,3,OL,Vero Beach,FL,USA,27.6387163,-80.3975399,12061,[],AAC
5293893,KD,Hunter-Gibson,Charlotte,190,72,11,3,WR,Tupelo,MS,USA,34.2576067,-88.7033859,28081,[],AAC
5293894,Jaylon,Johnson,Charlotte,250,76,24,3,DL,Antioch,TN,USA,36.0806394,-83.7799037,47093,[],AAC
5293895,Ian,Kelly,Charlotte,160,72,44,1,P,Bluffton,SC,USA,32.2371465,-80.8603868,45013,[],AAC
5293896,Luke,McNulty,Charlotte,185,74,16,1,QB,Pasadena,CA,USA,34.1476452,-118.1444779,06037,[],AAC
5293897,Chris,Morton,Charlotte,220,75,90,1,DL,Wilmington,NC,USA,34.2257282,-77.9447107,37129,[],AAC
5293898,Dallas,Shirley,Charlotte,290,76,70,3,OL,Simpsonville,SC,USA,34.7370639,-82.2542834,45045,[],AAC
5293899,Dy'Lon,Womack,Charlotte,180,72,25,1,DB,Powder Springs,GA,USA,33.8595492,-84.683824,13067,[],AAC
5306137,Andrew,Cunningham,Charlotte,,,-1,0,?,,,,,,,[],AAC
5306138,Tyson,Craig,Charlotte,,,-1,0,?,,,,,,,[],AAC
5306139,Takeo,Massey,Charlotte,,,-1,0,?,,,,,,,[],AAC
5306140,Chris,Rivens,Charlotte,,,-1,0,?,,,,,,,[],AAC
5306141,Tristen,Brown,Charlotte,,,-1,0,?,,,,,,,[],AAC
5306142,Elijah,Reed,Charlotte,,,-1,0,?,,,,,,,[],AAC
5306143,Will,Estes,Charlotte,,,-1,0,?,,,,,,,[],AAC
5306175,Kyle,Arnholt,Charlotte,,,-1,0,?,,,,,,,[],AAC
4430798,Kyler,Pearson,East Carolina,150,68,24,4,WR,Tulsa,OK,USA,36.1556805,-95.9929113,40143,['121080'],AAC
4431494,Dameon,Wilson,East Carolina,234,73,10,4,LB,Grover,NC,USA,35.1745756,-81.4498097,37045,[],AAC
4431510,TyMir,Brown,East Carolina,180,72,24,4,DB,Jacksonville,NC,USA,34.7494749,-77.4208221,37133,[],AAC
4432635,Teagan,Wilk,East Carolina,196,72,3,4,DB,Berwick,PA,USA,41.0602024,-76.2461259,42037,['120034'],AAC
4433861,Xavier,McIver,East Carolina,320,75,52,4,DL,Cheraw,SC,USA,34.6976564,-79.8833971,45025,['119882'],AAC
4433932,Mike,Wright Jr.,East Carolina,195,76,11,4,QB,Atlanta,GA,USA,33.7490987,-84.3901849,13121,[],AAC
4573460,Noah,Holmes,East Carolina,217,73,25,4,LB,Williamsburg,VA,USA,37.2708788,-76.7074042,51830,[],AAC
4604008,Kelan,Robinson,East Carolina,210,75,3,4,WR,Grand Prairie,TX,USA,32.657368000000005,-97.02846624175038,48113,['117047'],AAC
4608789,Panda,Askew,East Carolina,300,75,53,4,OL,Greenville,RI,USA,41.886476,-71.55374635211268,44007,['120508'],AAC
4611524,Jasiyah,Robinson,East Carolina,252,75,8,4,DL,Groveport,OH,USA,39.8522449,-82.8868636,39049,['183857'],AAC
4683217,Ryheem,Craig,East Carolina,231,75,5,4,LB,Taylorsville,NC,USA,35.9219402,-81.1763421,37003,['117169'],AAC
4683251,Kyle,Long,East Carolina,328,78,75,4,OL,St. Louis,MO,USA,38.6268039,-90.1994097,29510,['117879'],AAC
4685110,Anthony,Smith,East Carolina,189,75,9,4,WR,Huntingtown,MD,USA,38.6129305,-76.61752759026258,24009,[],AAC
4692826,Payton,Mangrum,East Carolina,201,71,19,4,WR,Greenville,SC,USA,34.851354,-82.3984882,45045,['121932'],AAC
4695272,Ryan,Leavy,East Carolina,185,73,37,4,P,Tampa,FL,USA,27.9477595,-82.458444,12057,[],AAC
4696215,Chance,Graves,East Carolina,185,73,12,4,DB,Culpeper,VA,USA,38.4733823,-77.9961275,51047,[],AAC
4702917,Jacob,Sacra,East Carolina,309,78,76,3,OL,Madison,VA,USA,,,,[],AAC
4709662,Jonathan,Jean,East Carolina,191,70,22,4,DB,Lakeland,FL,USA,28.0394654,-81.9498042,12105,[],AAC
4794107,Marlon,Gunn Jr.,East Carolina,207,72,21,4,RB,Baton Rouge,LA,USA,30.4459596,-91.18738,22033,[],AAC
4795295,Katin,Houser,East Carolina,225,75,4,4,QB,Anaheim,CA,USA,33.8347516,-117.911732,06059,['113758'],AAC
4812379,Jordy,Lowery,East Carolina,189,71,15,3,DB,Bartow,FL,USA,27.885186599999997,-81.81408775862916,12105,['115432'],AAC
4869324,Tyler,Johnson,East Carolina,183,72,13,2,WR,Martinsville,VA,USA,36.6915262,-79.8725386,51690,['114191'],AAC
4869340,Brock,Spalding,East Carolina,193,71,10,3,WR,Lorton,VA,USA,38.7043397,-77.220343,51059,['115338'],AAC
4869657,J.D.,Lampley,East Carolina,270,75,9,4,DL,Rockingham,NC,USA,34.9393201,-79.7739457,37153,['115146'],AAC
4870614,Justin,Benton,East Carolina,300,73,99,2,DL,Atlanta,GA,USA,33.7490987,-84.3901849,13121,[],AAC
4870687,Ayden,Duncanson,East Carolina,191,72,35,2,DB,Atlanta,GA,USA,33.7490987,-84.3901849,13121,['112099'],AAC
4870798,Malik,Leverett,East Carolina,189,75,89,3,WR,Evans,GA,USA,33.5143065,-82.1387819734912,13073,['112117'],AAC
4870951,Jaquaize,Pettaway,East Carolina,194,72,12,3,WR,Houston,TX,USA,29.7589382,-95.3676974,48201,['111327'],AAC
4872850,Zion,Wilson,East Carolina,318,75,54,4,DL,Belhaven,NC,USA,,,,[],AAC
4875149,Karson,Jones,East Carolina,298,76,73,3,OL,Lubbock,TX,USA,33.5635206,-101.879336,48303,[],AAC
4877454,Jayson,Tarpeh,East Carolina,328,79,61,4,OL,Woodbridge,VA,USA,38.6581723,-77.2497049,51153,['183198'],AAC
4877874,Darius,Bell,East Carolina,300,77,55,4,OL,Hamilton,ON,Canada,,,,[],AAC
4879871,Triston,O'Brien,East Carolina,225,75,85,3,LS,Jefferson,OH,USA,41.738666,-80.769807,39007,[],AAC
4890204,Nick,Mazzie,East Carolina,227,74,30,4,PK,Boxford,MA,USA,42.677746850000005,-71.00127464149776,25009,[],AAC
4906210,Samuel,Dankah,East Carolina,225,78,7,4,DL,Lorton,VA,USA,38.7043397,-77.220343,51059,['190071'],AAC
4912864,Raheim,Jeter,East Carolina,226,76,2,3,QB,Spartanburg,SC,USA,34.9498007,-81.9320157,45083,['112629'],AAC
4923290,Parker,Jenkins,East Carolina,209,71,5,3,RB,Houston,TX,USA,29.7589382,-95.3676974,48201,[],AAC
4941012,London,Montgomery,East Carolina,197,71,7,2,RB,Scranton,PA,USA,41.4086874,-75.6621294,42069,['111662'],AAC
5041960,Jayvontay,Conner,East Carolina,231,76,8,2,TE,Winston-Salem,NC,USA,36.0998131,-80.2440518,37067,[],AAC
5077368,Jonathan,Akins,East Carolina,177,71,21,2,DB,Madison,FL,USA,30.4693772,-83.4129254,12079,[],AAC
5077961,Bryce,Weaver,East Carolina,327,76,71,3,OL,Greenville,NC,USA,35.612661,-77.3663538,37147,['113292'],AAC
5078009,Julien,Davis,East Carolina,224,74,42,3,LB,Mcdonough,GA,USA,33.4473361,-84.1468616,13151,['113146'],AAC
5078217,Kieran,Davis,East Carolina,250,74,35,3,DL,Roswell,GA,USA,34.02332,-84.360022,13121,['112909'],AAC
5079419,TJ,Engleman Jr.,East Carolina,179,69,20,2,RB,Atlanta,GA,USA,33.7490987,-84.3901849,13121,['110162'],AAC
5081157,Gage,Reale,East Carolina,228,74,82,3,TE,,,,,,,[],AAC
5082102,Andrew,Conrad,East Carolina,170,70,95,4,PK,Kernersville,NC,USA,36.1198589,-80.0736533,37067,[],AAC
5082111,Ladarian,Paulk,East Carolina,186,71,28,4,DB,Apopka,FL,USA,28.6779683,-81.5115214,12095,['183519'],AAC
5084705,Trenton,Cloud,East Carolina,186,73,88,1,WR,Greensboro,NC,USA,36.0726355,-79.7919754,37081,[],AAC
5088134,Dru,McClough,East Carolina,290,75,54,2,OL,Maiden,NC,USA,35.5766048,-81.2139216,37035,[],AAC
5089443,Noah,Perez,East Carolina,160,67,43,4,PK,Phoenix,AZ,USA,33.4484367,-112.0741417,04013,[],AAC
5095838,Kendrick,DuJour,East Carolina,225,77,40,3,DL,Jonesboro,GA,USA,33.5215013,-84.3538128,13063,[],AAC
5095851,Jackson,Barker,East Carolina,227,74,1,3,LB,Fuquay-Varina,NC,USA,35.5843849,-78.7998691,37183,[],AAC
5095852,Josh,Benton,East Carolina,194,74,23,3,RB,Jacksonville,FL,USA,30.3321838,-81.655651,12031,[],AAC
5095853,Preston,Carr,East Carolina,300,75,44,3,DL,Timberlake,NC,USA,,,,[],AAC
5095857,Trey,Hardison,East Carolina,306,76,68,4,OL,Jacksonville,NC,USA,34.7494749,-77.4208221,37133,[],AAC
5095864,Emmanuel,Poku,East Carolina,326,78,69,3,OL,Charlotte,NC,USA,35.2272,-80.843083,37119,[],AAC
5119661,Kamaurri,McKinley,East Carolina,186,74,20,3,DB,Lakeland,FL,USA,28.0394654,-81.9498042,12105,['113037'],AAC
5125152,Marleo,Neolien,East Carolina,331,79,66,3,OL,Oakdale,CT,USA,41.4662093,-72.1573008,09011,['112945'],AAC
5125334,Jimarion,McCrimon,East Carolina,307,77,62,3,OL,Kissimmee,FL,USA,28.2918995,-81.4075838,12097,[],AAC
5141768,Dylon,Worthen,East Carolina,235,74,92,1,DL,Bradenton,FL,USA,27.4989278,-82.5748194,12081,['107313'],AAC
5148773,Javon,Williams,East Carolina,308,74,94,1,DL,Largo,FL,USA,27.9094665,-82.7873244,12103,['110666'],AAC
5148791,DeMarius,Hines,East Carolina,194,71,6,2,DB,Atlanta,GA,USA,33.7490987,-84.3901849,13121,['110793'],AAC
5148836,O'Marion,Lewis,East Carolina,190,74,27,1,DB,Tarboro,NC,USA,35.8968236,-77.5358049,37065,['110768'],AAC
5148837,Dillon,Lorick,East Carolina,196,73,14,1,WR,Thompsons Station,TN,USA,35.802011,-86.9113908,47187,['110476'],AAC
5148887,Jyron,Waiters,East Carolina,181,71,81,1,WR,Florence,SC,USA,34.1984435,-79.7671658,45041,['110482'],AAC
5149451,Kevon,Merrell,East Carolina,188,73,4,2,DB,Cordele,GA,USA,31.9635074,-83.7823938,13081,['109977'],AAC
5151977,Rasheed,Reason,East Carolina,175,70,17,4,DB,Vallejo,CA,USA,38.1040864,-122.2566367,06095,[],AAC
5155519,Yannick,Smith,East Carolina,207,75,1,2,WR,Summerville,SC,USA,33.0206179,-80.1747537,45035,[],AAC
5155819,Rion,Roseborough,East Carolina,315,74,93,2,DL,Greenville,NC,USA,35.612661,-77.3663538,37147,[],AAC
5156157,Tavius,Horne Jr.,East Carolina,160,71,23,1,DB,Fort Lauderdale,FL,USA,26.1223084,-80.1433786,12011,['107498'],AAC
5157260,Sam,Riddy Jr.,East Carolina,288,78,79,1,OL,North Charleston,SC,USA,32.9131295,-80.0629981965219,45019,['110730'],AAC
5158914,Ja'Marley,Riddle,East Carolina,182,72,2,2,DB,Kingsland,GA,USA,30.7999563,-81.6898261,13039,['110331'],AAC
5160075,Timothy,Patterson,East Carolina,175,71,30,3,DB,Greensboro,NC,USA,36.0726355,-79.7919754,37081,[],AAC
5160076,Adam,Cole,East Carolina,181,72,37,3,DB,Asheboro,NC,USA,35.7079146,-79.8136446,37151,[],AAC
5160078,DJ,Johnson Jr.,East Carolina,221,72,11,2,LB,Hampton,GA,USA,33.3870578,-84.2829784,13151,[],AAC
5160079,Tripp,Smith,East Carolina,229,73,41,3,S,Simpsonville,SC,USA,34.7370639,-82.2542834,45045,[],AAC
5160081,Mason,Brown,East Carolina,237,77,45,3,TE,Warsaw,NC,USA,34.9993329,-78.091101,37061,[],AAC
5160086,Desirrio,Riles,East Carolina,238,75,6,3,TE,Jacksonville,FL,USA,30.3321838,-81.655651,12031,['112609'],AAC
5166911,Connor,Hodge,East Carolina,160,73,84,1,WR,Louisville,KY,USA,38.2542376,-85.759407,21111,['107939'],AAC
5196371,Torin,Brazell,East Carolina,275,74,98,1,DL,Starke,FL,USA,29.9443488,-82.1101137,12007,[],AAC
5196644,Stephen,Collier,East Carolina,220,74,83,1,TE,Lexington,SC,USA,33.98390015,-81.22601082617007,45063,['108122'],AAC
5199858,Eddie,Love Jr.,East Carolina,175,68,25,1,RB,Fort Walton Beach,FL,USA,30.4057552,-86.618842,12091,[],AAC
5208135,Jonathan,Stokes,East Carolina,285,76,52,1,OL,Randleman,NC,USA,35.8179143,-79.8030873,37151,['108313'],AAC
5212656,Kendric,Davis,East Carolina,200,74,47,1,LB,Charlotte,NC,USA,35.2272,-80.843083,37119,['107929'],AAC
5213304,Angelo,Ross,East Carolina,170,73,39,1,DB,Baltimore,MD,USA,39.2908816,-76.610759,24510,['107930'],AAC
5215173,Johnny,Williams,East Carolina,160,70,17,1,WR,Havelock,NC,USA,34.8785,-76.9014457,37049,['107655'],AAC
5215177,Durante,Speer,East Carolina,180,74,32,1,DB,Decatur,GA,USA,33.7737582,-84.296069,13089,['107812'],AAC
5215310,Chaston,Ditta,East Carolina,190,72,9,1,QB,Austin,TX,USA,30.2711286,-97.7436995,48453,['108178'],AAC
5215505,Derrion,Horsley,East Carolina,185,74,31,1,DB,Sharpsburg,GA,USA,33.3392842,-84.6485417,13077,['107486'],AAC
5215550,Dominick,Moody,East Carolina,260,74,55,1,DL,Kennesaw,GA,USA,34.0234337,-84.6154897,13067,['108065'],AAC
5216501,Josiah,Dwyer,East Carolina,255,76,90,1,DL,Bennettsville,SC,USA,34.6173803,-79.6847814,45069,['108130'],AAC
5216503,Bernard,Lackey Jr.,East Carolina,175,74,37,1,DB,Covington,GA,USA,33.5967815,-83.8601827,13217,['108152'],AAC
5216835,Cayman,Reynolds,East Carolina,225,76,87,1,TE,Calhoun,GA,USA,34.502587,-84.9510542,13129,['107972'],AAC
5219170,Miles,Gaddy,East Carolina,175,73,38,2,DB,Fuquay-Varina,NC,USA,35.5843849,-78.7998691,37183,[],AAC
5219557,Luke,Holmes,East Carolina,228,76,33,2,LB,Williamsburg,VA,USA,37.2708788,-76.7074042,51830,[],AAC
5226082,DaMari,Gantt,East Carolina,185,71,26,2,RB,Jacksonville,NC,USA,34.7494749,-77.4208221,37133,[],AAC
5226083,Jason,Dickerson,East Carolina,174,70,13,2,WR,Knightdale,NC,USA,35.7878975,-78.4822938,37183,[],AAC
5226084,Jurnee,Lattimore,East Carolina,171,70,45,2,DB,Dallas,NC,USA,35.3160401,-81.1764865,37071,[],AAC
5226085,Tomas,O'Halloran,East Carolina,200,75,48,1,P,Adelaide,SA,Australia,,,,[],AAC
5226086,Jayden,Olden,East Carolina,213,73,41,2,LB,Monroe,NC,USA,34.9854275,-80.5495112,37179,[],AAC
5226090,Ty,Johnson,East Carolina,180,75,80,2,WR,Asheville,NC,USA,35.6009498,-82.5540161,37021,['112926'],AAC
5226091,Alex,Moye,East Carolina,182,74,26,2,DB,Farmville,NC,USA,35.5954381,-77.5852496,37147,[],AAC
5226092,Miles,Parker,East Carolina,242,76,83,2,DL,Jacksonville,NC,USA,34.7494749,-77.4208221,37133,[],AAC
5226093,Everett,Scott,East Carolina,168,70,93,2,PK,Matthews,NC,USA,35.1170873,-80.723718,37119,[],AAC
5226096,Cole,Walker,East Carolina,244,76,97,2,S,Savannah,GA,USA,32.0809263,-81.0911768,13051,[],AAC
5245047,Kendall,Walton,East Carolina,300,77,78,1,OL,Lamar,SC,USA,37.4950527,-94.2768736,29011,['108282'],AAC
5258470,Cole,Hodge,East Carolina,198,72,7,1,QB,Louisville,KY,USA,38.2542376,-85.759407,21111,[],AAC
5261753,Michael,Beatty,East Carolina,152,69,22,2,RB,Apex,NC,USA,35.7325352,-78.8505516,37183,[],AAC
5261755,Jacoby,Martin,East Carolina,252,74,97,2,DL,Rockingham,NC,USA,34.9393201,-79.7739457,37153,[],AAC
5293901,Key,Crowell,East Carolina,165,71,14,2,DB,Lebanon,TN,USA,36.2079779,-86.2910945,47189,[],AAC
5293902,DeJuan,Lacy,East Carolina,200,69,28,2,RB,Fort Worth,TX,USA,32.753177,-97.3327459,48439,[],AAC
5293904,Jordan,Miles,East Carolina,200,73,43,1,LB,Huntsville,AL,USA,34.729847,-86.5859011,01089,['108129'],AAC
5293905,Reagan,Printy,East Carolina,199,73,46,2,LB,Wilmington,NC,USA,34.2257282,-77.9447107,37129,[],AAC
5293906,Landon,Lewis,East Carolina,205,75,48,1,LB,Newport,NC,USA,,,,[],AAC
5293907,Evan,Powell,East Carolina,245,76,51,1,DL,Huntingtown,MD,USA,38.6129305,-76.61752759026258,24009,['107054'],AAC
5293908,Leivi,Semaia,East Carolina,340,76,56,3,OL,Torrance,CA,USA,33.8358492,-118.3406288,06037,[],AAC
5293909,Ian,Hemilright,East Carolina,280,76,57,2,OL,Cary,MS,USA,,,,[],AAC
5293910,Zach,Caulder,East Carolina,245,73,60,3,OL,Cheraw,SC,USA,34.6976564,-79.8833971,45025,[],AAC
5293911,Peyton,Reeder,East Carolina,290,77,67,1,OL,Indian Trail,NC,USA,35.0768141,-80.6692352,37179,[],AAC
5293912,Jeremiah,Williams,East Carolina,315,76,72,3,OL,Edgefield,SC,USA,33.7895774,-81.9295582,45037,[],AAC
5293913,Cooper,Trnavsky,East Carolina,295,77,77,4,OL,Spartanburg,SC,USA,34.9498007,-81.9320157,45083,[],AAC
5293914,Mason,Scott,East Carolina,175,72,81,2,WR,Royersford,PA,USA,40.1842688,-75.5379639,42091,[],AAC
5293915,Kaleb,Morrow,East Carolina,240,78,86,1,TE,Apex,NC,USA,35.7325352,-78.8505516,37183,['108184'],AAC
5305997,Daniel,Baker,East Carolina,255,77,63,1,OT,Cornelius,NC,USA,35.4817982,-80.8589501,37119,[],AAC
4040767,Chris,Tooley III,Florida Atlantic,160,72,8,3,CB,Orlando,FL,USA,28.5421109,-81.3790304,12095,['113175'],AAC
4429093,Quincy,Brown,Florida Atlantic,210,76,4,4,WR,Saint Rose,LA,USA,38.6820405,-89.55343803342507,17027,['118725'],AAC
4431202,Chris,Keys Jr.,Florida Atlantic,190,72,20,4,S,Collins,MS,USA,31.6446155,-89.5559859,28031,[],AAC
4432724,Bryce,Langston,Florida Atlantic,300,75,7,4,DT,Ocala,FL,USA,29.1871986,-82.1400923,12083,['115905'],AAC
4565649,Alex,Atcavage,Florida Atlantic,300,77,73,4,OL,Honesdale,PA,USA,41.5767552,-75.2587871,42127,['120128'],AAC
4568336,Zach,Gibson,Florida Atlantic,200,74,7,4,QB,Alpharetta,GA,USA,34.0709576,-84.2747329,13121,['124454'],AAC
4575523,Logan,Lupo,Florida Atlantic,190,72,19,4,P,Southwest Ranches,FL,USA,26.0587001,-80.3372733,12011,[],AAC
4682778,Vincent,Fiacable,Florida Atlantic,315,76,53,3,OL,Fort Wayne,IN,USA,41.0799898,-85.1386015,18003,[],AAC
4683409,Damarius,McGhee,Florida Atlantic,175,72,,4,DB,Pensacola,FL,USA,30.421309,-87.2169149,12033,['115933'],AAC
4685543,Qae'Shon,Sapp,Florida Atlantic,305,76,55,3,OL,Leesburg,GA,USA,31.7324556,-84.1711966,13177,['113901'],AAC
4685733,CJ,Doggette Jr.,Florida Atlantic,277,74,1,3,DL,Pickerington,OH,USA,39.896277299999994,-82.77319049748806,39045,[],AAC
4702579,Daughtry,Richardson,Florida Atlantic,320,77,78,3,OL,Miami,FL,USA,25.7742658,-80.1936589,12086,['112907'],AAC
4713357,Dillion,Williams,Florida Atlantic,190,71,19,4,S,Nacogdoches,TX,USA,31.6035129,-94.6554874,48347,[],AAC
4808764,Leon,Hart Jr.,Florida Atlantic,215,72,6,3,LB,Miami Gardens,FL,USA,25.9423108,-80.23976495072381,12086,[],AAC
4834817,Jayshon,Platt,Florida Atlantic,195,73,3,3,WR,Sarasota,FL,USA,27.3364347,-82.5306527,12115,[],AAC
4838538,Zyere,Horton,Florida Atlantic,225,75,28,3,LB,Woodstock,GA,USA,34.1014112,-84.5192192,13057,[],AAC
4869604,Enyce,Sledge,Florida Atlantic,320,75,62,3,DL,Monroe,LA,USA,32.5093109,-92.1193012,22073,['114414'],AAC
4869648,Ja'Kavion,Nonar,Florida Atlantic,315,80,57,3,OL,Belle Glade,FL,USA,26.6845104,-80.6675577,12099,['114750'],AAC
4869991,Caden,Veltkamp,Florida Atlantic,236,78,10,3,QB,Bowling Green,KY,USA,36.9903199,-86.4436018,21227,[],AAC
4870688,Wilky,Denaud,Florida Atlantic,276,75,2,2,DL,Stuart,FL,USA,27.197983,-80.2519175,12085,['111663'],AAC
4870924,Antonio,Robinson,Florida Atlantic,170,70,4,2,DB,Pembroke Pines,FL,USA,26.02322025,-80.34123906625615,12011,['111772'],AAC
4871013,Gemari,Sands,Florida Atlantic,195,72,23,2,RB,Fort Lauderdale,FL,USA,26.1223084,-80.1433786,12011,[],AAC
4871016,Madden,Sanker,Florida Atlantic,305,77,69,2,OL,Douglasville,GA,USA,33.7514966,-84.7477136,13097,['111506'],AAC
4871062,Asaad,Waseem,Florida Atlantic,175,71,0,2,WR,Apopka,FL,USA,28.6779683,-81.5115214,12095,['112133'],AAC
4875584,Garrison,Smith,Florida Atlantic,185,70,37,4,PK,Norwalk,OH,USA,41.2425531,-82.6157331,39077,[],AAC
4878871,Earl,Miller Jr.,Florida Atlantic,290,76,13,4,DT,Riviera Beach,FL,USA,26.7753405,-80.0580969,12099,['117809'],AAC
4879393,Dai'Sean,Stevens,Florida Atlantic,180,70,48,4,DB,Hollywood,FL,USA,26.0112014,-80.1494901,12011,[],AAC
4883835,Naejaun,Barber,Florida Atlantic,310,75,9,4,DL,Hopkins,SC,USA,33.9043212,-80.8770342,45079,[],AAC
